Date,Shift,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,S/M,C/S,C/M,bentonite,freshSilicaSand,lca,returnSand,water,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,
"2025-01-17 00:00:00.0","2",8.3925,38.25,2183.75,64.2125,2.72,5.3,3.25,93.0,535.0,525.0,38.25,3.0875,5.394813429477242,0.07899434950743572,0.42615977757553325,0.013923021664335136,0.013926172382068634,0.005576770388294453,0.9527770426103065,0.013796992954995145,8.3625,38.0,2192.5,64.79,2.66,5.3,3.25,93.0,547.5,487.5,39.5,3.0
"2025-01-17 00:00:00.0","3",8.3588,38.5,2165.0,64.79,2.66,5.3,3.275,92.25,536.25,478.75,40.25,3.0,6.214879307877735,0.06297066387072552,0.391355075893496,0.013945508298534554,0.013924239094215484,0.005577258021444084,0.9528603534941757,0.013692641091630094,8.37,38.6,2182.0,64.79,2.66,5.332,3.26,93.6,556.0,462.0,41.0,3.0
"2025-01-18 00:00:00.0","1",8.37,39.25,2176.25,64.79,2.66,5.35,3.3,95.625,547.5,463.75,40.25,3.0,7.716807268007787,0.043628864072118134,0.336675535366645,0.013987612919788842,0.013927442517208738,0.005575790639089903,0.9530991768688928,0.013409977055019817,8.4214,38.5714,2157.1429,63.9757,2.7714,5.4057,3.2714,94.7143,547.1429,467.1429,37.2857,3.0286
"2025-01-18 00:00:00.0","2",8.4225,38.375,2172.5,63.9588,2.7737,5.4087,3.2625,94.125,551.25,467.5,37.0,3.025,7.335457480639914,0.0664338227385623,0.48732248197509287,0.013922878497255112,0.013922878497255112,0.00557245849593227,0.9524439447053376,0.014137839804219855,8.43,40.5,2235.0,63.84,2.79,5.43,3.4,91.5,520.0,480.0,39.5,3.2
"2025-01-23 00:00:00.0","2",8.4475,37.75,2173.75,64.025,2.7075,5.3712,3.2125,94.875,545.0,477.5,38.5,3.075,7.422349936143041,0.04749875251647538,0.35255236270753515,0.013936541379543631,0.013895466274922922,0.005562052402168765,0.9510094811006194,0.01559645884274517,8.47,36.1429,2175.7143,63.35,2.67,5.34,3.1714,92.5714,548.5714,458.5714,39.0,3.0
"2025-01-23 00:00:00.0","3",8.4612,36.125,2172.5,63.35,2.67,5.34,3.175,92.625,548.75,460.0,38.75,3.0,7.706842741123566,0.017248534172877243,0.13293174038526076,0.014061866015814951,0.013906999650002012,0.005565897187317064,0.9514989515547033,0.014966285592162521,8.47,38.2,2212.0,63.35,2.67,5.328,3.24,92.0,534.0,500.0,38.4,3.0
"2025-01-24 00:00:00.0","1",8.47,38.875,2163.75,63.35,2.67,5.325,3.275,91.0,525.0,500.0,38.25,3.0,6.801998161201348,0.053319228003525135,0.3626772908366534,0.013999401881621586,0.013925862736734762,0.005574267182421202,0.9530673177332294,0.013433150465993048,8.454,37.6,2210.0,63.902,2.758,5.414,3.2,94.2,550.0,472.0,37.8,3.04
"2025-01-24 00:00:00.0","2",8.455,38.25,2162.5,63.8675,2.7525,5.4075,3.25,92.625,536.25,471.25,38.125,3.025,6.48586885955421,0.054414154254751226,0.35292306859987016,0.014055037214565816,0.01391144403455809,0.005569364053156826,0.9518176503369311,0.014646504360788118,8.45,39.4,2150.0,64.04,2.78,5.42,3.3,96.0,560.0,468.0,38.8,3.2
"2025-01-24 00:00:00.0","3",8.45,39.25,2150.0,64.04,2.78,5.42,3.3,96.0,558.75,465.0,39.25,3.2,6.32296758425521,0.05750919290607724,0.3636287625418061,0.014202826326842985,0.013912972728335984,0.005568240181844995,0.951940239307199,0.014375721455776985,8.45,38.2857,2210.0,64.04,2.78,5.37,3.2571,91.4286,530.0,528.5714,38.7143,3.2
"2025-01-25 00:00:00.0","1",8.45,38.75,2188.75,64.04,2.78,5.3763,3.275,91.625,528.75,525.0,38.625,3.2,6.372142914427782,0.07397496043320526,0.47137901996952436,0.014167756433558838,0.01390810078416006,0.005566072920748373,0.9517559803417066,0.014602089519825888,8.4833,38.0,2203.3333,64.1833,2.8,5.3267,3.2333,96.6667,556.6667,483.3333,37.3333,3.1667
