Date,Shift,activeClay,compactibility,gcs,gfnAfs,loi,moisture,permeability,S/M,C/S,C/M,bentonite,freshSilicaSand,returnSand,water,activeClay,compactibility,gcs,gfnAfs,loi,moisture,permeability,
"2022-11-02 00:00:00.0","A",6.9438,37.5,27.2625,55.82,3.62,3.2675,130.0,9.597804739184475,0.0049331676957523,0.04734758028948318,0.0028635273881477802,5.936988700802765E-7,0.9832354704915972,0.013900408421384899,7.0308,38.5385,26.6577,55.82,3.7092,3.3262,134.2308
"2022-11-02 00:00:00.0","B",7.0316,38.7368,26.7795,55.82,3.6811,3.3305,133.6316,9.96817279897855,0.00758890632213382,0.07564752957429069,0.00353807741308318,5.592838806714919E-7,0.980419125836798,0.01604223746623807,7.1531,39.375,26.4,55.82,4.0594,3.3931,131.75
"2022-11-02 00:00:00.0","C",7.0841,39.1818,26.1818,55.82,4.0977,3.3514,131.1818,9.013233661018075,0.0018015897743077066,0.01623814959713618,0.003079077597077203,5.582634553544385E-7,0.9789722225955421,0.017948141543925225,7.0842,38.5789,26.0311,55.82,3.75,3.3916,133.7895
"2022-11-03 00:00:00.0","A",7.0842,38.5789,26.0311,55.82,3.75,3.3916,133.7895,8.725741222460313,0.011979122655301813,0.10452672436227527,0.0028179789264788325,5.964415334875006E-7,0.9830786443108486,0.014102780321139026,7.1346,37.6923,27.4077,55.65,4.1515,3.2723,125.1538
"2022-11-03 00:00:00.0","B",7.0881,38.0476,26.7005,55.7067,3.9986,3.3152,126.6667,8.29677721475843,0.00259113998298433,0.021498111171073933,0.0032986973962136944,6.008840092078669E-7,0.981290730861637,0.015409970858140349,7.1278,38.5556,26.8111,55.65,4.33,3.3867,133.3333
"2022-11-03 00:00:00.0","C",7.0711,38.5789,26.1895,55.65,4.3095,3.3737,131.8421,9.065785890763577,0.004721175311748832,0.04280116452907389,0.002874029060802415,5.690812811114312E-7,0.9810114889776106,0.016113912880305923,7.0833,39.4286,26.041,55.65,3.94,3.3514,133.7619
"2022-11-04 00:00:00.0","A",7.0864,39.3636,26.0527,55.65,3.94,3.3509,133.8636,9.409868557705408,0.015866237446968096,0.14929920888131323,0.002226930425781112,6.147144353323067E-7,0.9819770939778023,0.015795360881981236,7.0577,37.6154,27.91,55.5885,3.8985,3.2046,126.6923
"2022-11-04 00:00:00.0","B",7.0529,37.8824,27.7035,55.5982,3.9029,3.2106,126.9412,7.405023827260699,5.967713793005044E-4,0.004419106283147467,0.003572823108911917,4.867976183367717E-7,0.9793974884860992,0.01702920160737038,7.1083,38.3889,26.35,55.57,3.85,3.2711,129.2222
"2022-11-04 00:00:00.0","C",7.1083,38.3889,26.35,55.57,3.85,3.2711,129.2222,8.763785482890789,0.00464150917760491,0.04067719074939828,0.00366067904784902,5.042355783097195E-7,0.9798749704256242,0.01646384629094848,7.0222,39.4444,25.5789,55.57,3.77,3.3711,128.5556
"2022-11-05 00:00:00.0","A",7.0533,39.3333,26.04,55.57,3.7807,3.3573,127.9333,10.891796064979614,0.008746509081058297,0.0952651931913792,0.0025434273712200066,6.146730038722181E-7,0.9813071710790462,0.016148786876729864,7.0781,38.25,27.0906,55.57,3.77,3.2675,126.4375
"2022-11-05 00:00:00.0","B",7.0781,38.25,27.0906,55.57,3.77,3.2675,126.4375,8.02167427087495,0.006143270904239349,0.049279318151551475,0.0032121755991699275,5.598382885868172E-7,0.9810959170677842,0.015691347494757233,6.96,38.8,25.68,55.57,3.654,3.302,129.7
"2022-11-07 00:00:00.0","A",6.9409,38.6364,25.6636,55.57,3.6382,3.2927,129.7273,10.802021261812904,0.010916383672756998,0.11791900853522834,0.0022288566933582324,5.739187196293433E-7,0.9838371473875483,0.0139334220003737,7.0643,38.0714,27.6071,55.5607,4.0057,3.2786,128.8571
